customer_id,event_date,amount,event_type,churn_label
5027-XWQHA,2025-06-05,44.75,transfer,1
6248-TKCQV,2020-03-03,80.6,mobile_deposit,0
6729-GDNGC,2024-04-11,80.7,balance_check,0
6198-ZFIOJ,2025-07-05,75.6,login,0
5989-OMNJE,2023-12-13,57.6,support_contact,0
4566-QVRRW,2025-01-06,44.05,support_contact,1
1291-CUOCY,2020-01-03,110.6,support_contact,0
9795-SHUHB,2020-07-01,58.2,login,0
3230-IUALN,2022-03-23,81.0,login,0
0042-RLHYP,2020-04-02,19.7,login,0
8519-IMDHU,2024-09-08,85.6,login,1
4945-RVMTE,2023-08-15,59.55,support_contact,0
0201-OAMXR,2020-03-03,115.55,support_contact,1
1866-NXPSP,2022-12-18,75.55,transaction,0
3372-KWFBM,2024-08-09,86.6,balance_check,1
7831-QGOXH,2024-06-10,85.2,mobile_deposit,1
6393-WRYZE,2023-02-16,97.65,transfer,1
3941-XTSKM,2022-06-21,45.1,support_contact,0
1661-CZBAU,2021-12-23,70.95,transfer,0
6599-RCLCJ,2022-01-22,109.55,balance_check,1
9831-BPFRI,2022-09-19,89.55,balance_check,1
5158-RIVOP,2025-01-06,20.9,transfer,0
9788-YTFGE,2025-05-06,19.95,support_contact,0
9277-JOOMO,2025-09-03,24.6,transfer,0
1907-YLNYW,2025-04-06,66.7,transaction,0
1725-MIMXW,2025-11-02,19.45,bill_pay,1
8947-YRTDV,2023-04-17,94.8,support_contact,0
3161-ONRWK,2020-12-28,65.85,support_contact,0
0114-RSRRW,2025-02-05,19.95,mobile_deposit,0
4565-NLZBV,2020-02-02,24.65,login,0
0031-PVLZI,2025-08-04,20.35,bill_pay,1
7206-GZCDC,2025-11-02,69.25,balance_check,1
6682-VCIXC,2022-05-22,51.25,support_contact,0
4791-QRGMF,2021-01-27,99.5,transfer,1
6475-VHUIZ,2024-01-12,54.25,bill_pay,0
3910-MRQOY,2020-01-03,19.4,mobile_deposit,0
0661-WCQNQ,2024-02-11,56.25,balance_check,0
7537-RBWEA,2025-11-02,25.15,login,0
4656-CAURT,2020-04-02,23.95,login,0
0121-SNYRK,2021-10-24,35.4,mobile_deposit,0
1768-ZAIFU,2025-11-02,25.2,mobile_deposit,1
4671-LXRDQ,2025-10-03,45.0,transfer,1
3733-LSYCE,2024-09-08,75.35,support_contact,0
6265-FRMTQ,2023-05-17,20.4,login,0
1934-SJVJK,2025-11-02,20.15,balance_check,1
3838-OZURD,2020-07-01,105.0,bill_pay,1
1371-DWPAZ,2025-12-02,56.05,balance_check,0
9269-CQOOL,2025-09-03,54.7,transaction,1
2017-CCBLH,2025-04-06,20.0,transaction,0
7690-KPNCU,2020-08-30,73.05,mobile_deposit,0
0536-BGFMZ,2023-08-15,20.5,transfer,0
2293-IJWPS,2021-03-28,100.75,transaction,0
2845-HSJCY,2024-10-08,87.25,login,1
5469-NUJUR,2024-05-11,19.95,balance_check,0
1184-PJVDB,2025-02-05,79.95,balance_check,1
2625-TRCZQ,2021-09-24,49.65,mobile_deposit,0
4102-HLENU,2020-06-01,65.65,support_contact,0
7266-GSSJX,2025-01-06,20.45,support_contact,0
7722-VJRQD,2020-01-03,60.95,bill_pay,0
7073-QETQY,2020-07-01,20.35,mobile_deposit,0
9415-DPEWS,2024-06-10,88.35,bill_pay,1
5624-RYAMH,2025-03-07,19.5,support_contact,0
0196-JTUQI,2025-03-07,75.2,mobile_deposit,0
7130-YXBRO,2021-12-23,111.45,mobile_deposit,0
9272-LSVYH,2025-02-05,70.15,mobile_deposit,0
7943-RQCHR,2025-03-07,94.75,support_contact,1
3793-MMFUH,2024-11-07,95.05,bill_pay,1
3249-ZPQRG,2025-08-04,78.45,bill_pay,1
2568-BRGYX,2025-08-04,70.2,mobile_deposit,1
3084-DOWLE,2020-01-03,92.0,transaction,0
1084-MNSMJ,2021-09-24,85.5,transfer,0
7721-JXEAW,2021-01-27,41.05,support_contact,1
7249-WBIYX,2025-02-05,85.6,transfer,1
4238-HFHSN,2020-11-28,82.15,transfer,0
6250-CGGUN,2021-06-26,84.4,bill_pay,0
5478-JJVZK,2023-03-18,60.9,bill_pay,0
7596-IIWYC,2023-09-14,20.25,transaction,0
6567-HOOPW,2025-11-02,79.2,transfer,1
9793-WECQC,2024-01-12,95.3,transfer,0
4291-HPAXL,2025-11-02,19.85,mobile_deposit,0
8999-YPYBV,2022-03-23,84.35,bill_pay,0
1839-FBNFR,2022-09-19,19.85,transfer,0
3164-AALRN,2025-07-05,70.0,balance_check,1
3071-MVJCD,2020-01-03,82.3,transaction,0
1697-BCSHV,2021-02-26,66.8,balance_check,0
0562-KBDVM,2020-03-03,44.6,balance_check,0
1131-SUEKT,2020-11-28,98.45,support_contact,0
3717-OEAUQ,2025-10-03,70.7,support_contact,0
4538-WNTMJ,2022-02-21,24.95,transaction,0
3334-CTHOL,2025-11-02,49.95,balance_check,1
4704-ERYFC,2024-02-11,69.25,transfer,1
9432-RUVSL,2021-12-23,102.5,bill_pay,0
8060-HIWJJ,2020-08-30,86.55,transaction,0
7684-XSZIY,2020-01-03,24.3,mobile_deposit,0
9089-UOWJG,2024-12-07,58.35,balance_check,0
8621-MNIHH,2023-02-16,94.25,transaction,1
8039-ACLPL,2020-01-03,68.75,login,0
9885-AIBVB,2023-07-16,85.8,login,0
1934-MKPXS,2023-03-18,20.1,support_contact,0
2592-YKDIF,2025-11-02,20.35,bill_pay,0
2272-JKMSI,2020-10-29,110.8,transfer,0
0471-LVHGK,2022-07-21,73.0,bill_pay,1
9518-RWHZL,2020-08-30,100.05,bill_pay,1
8714-CTZJW,2025-08-04,82.85,bill_pay,0
3569-EDBPQ,2023-12-13,84.35,bill_pay,0
3131-NWVFJ,2024-10-08,19.55,mobile_deposit,0
7521-YXVZY,2025-09-03,19.95,mobile_deposit,0
5419-CONWX,2025-08-04,99.8,support_contact,1
6240-EURKS,2024-06-10,35.0,transaction,1
2373-NTKOD,2025-04-06,66.25,login,0
1970-KKFWL,2023-01-17,23.3,bill_pay,0
6960-HVYXR,2025-11-02,76.0,support_contact,1
9337-SRRNI,2020-07-01,25.3,transaction,0
0895-UADGO,2025-04-06,44.55,login,0
5678-VFNEQ,2020-02-02,104.1,balance_check,0
5977-CKHON,2022-05-22,92.55,transfer,0
7024-OHCCK,2025-10-03,93.85,mobile_deposit,1
2692-BUCFV,2023-07-16,101.45,balance_check,0
7861-UVUFT,2024-09-08,84.3,login,1
1830-GGFNM,2020-07-31,94.55,balance_check,0
5302-BDJNT,2023-01-17,95.5,transfer,0
5223-UZAVK,2020-08-30,100.3,support_contact,0
4859-ZSRDZ,2021-02-26,55.5,login,0
5651-WYIPH,2024-06-10,49.85,balance_check,0
9350-VLHMB,2020-06-01,89.55,mobile_deposit,0
3498-LZGQZ,2020-09-29,19.15,mobile_deposit,0
8785-CJSHH,2020-12-28,99.8,transaction,0
5357-TZHPP,2025-03-07,84.4,balance_check,1
3870-SPZSI,2020-03-03,113.05,bill_pay,0
0680-DFNNY,2024-09-08,101.1,balance_check,1
7560-QRBXH,2021-12-23,19.95,support_contact,0
7077-XJMET,2024-12-07,74.15,login,0
8752-GHJFU,2020-02-02,92.0,login,0
6896-SRVYQ,2022-04-22,73.85,support_contact,0
7767-UXAGJ,2025-11-02,50.45,balance_check,1
4652-ODEVH,2022-03-23,24.45,support_contact,0
6510-UPNKS,2024-01-12,24.8,transfer,0
6718-BDGHG,2022-05-22,64.85,support_contact,0
9046-DQMTP,2023-01-17,20.75,mobile_deposit,0
6439-LAJXL,2025-03-07,68.95,support_contact,0
1571-SAVHK,2024-12-07,99.95,login,1
9052-VKDUW,2020-07-31,109.4,mobile_deposit,0
9546-CQJSU,2025-10-03,91.4,login,1
1666-JZPZT,2023-09-14,49.0,transaction,0
5777-KJIRB,2022-08-20,50.25,bill_pay,0
0506-LVNGN,2025-07-05,75.55,login,1
7677-SJJJK,2025-04-06,19.9,mobile_deposit,0
2480-EJWYP,2021-02-26,97.8,transaction,0
3253-HKOKL,2021-08-25,100.3,login,0
7055-HNEOJ,2025-09-03,55.8,transfer,0
5514-YQENT,2022-07-21,111.15,support_contact,0
3211-AAPKX,2024-04-11,98.55,bill_pay,0
8445-DNBAE,2025-11-02,50.05,login,0
2951-QOQTK,2025-08-04,80.8,transaction,1
2958-NHPPS,2024-01-12,20.85,transfer,0
6806-YDEUL,2025-06-05,19.5,balance_check,0
1735-XMJVH,2025-04-06,19.35,transaction,0
6890-PFRQX,2024-06-10,69.5,support_contact,0
0222-CNVPT,2021-08-25,48.8,transaction,0
5899-OUVKV,2023-05-17,94.5,transfer,0
8681-ICONS,2023-07-16,20.65,transaction,0
1621-YNCJH,2022-12-18,106.05,transfer,0
3473-XIIIT,2024-08-09,100.0,login,1
6362-QHAFM,2022-06-21,108.3,transfer,0
7893-IXHRQ,2025-11-02,20.55,transfer,1
3070-BDOQC,2020-12-28,99.65,bill_pay,0
2952-QAYZF,2025-07-05,85.3,transfer,1
6234-PFPXL,2024-02-11,95.9,transfer,0
9824-QCJPK,2022-12-18,20.0,balance_check,0
4763-PGDPO,2025-08-04,70.4,login,1
4283-IVYCI,2025-03-07,64.95,support_contact,0
1866-OBPNR,2025-11-02,74.6,bill_pay,0
8205-MQUGY,2024-12-07,49.2,balance_check,0
8970-ANWXO,2024-01-12,73.75,mobile_deposit,0
9480-BQJEI,2020-10-29,92.3,login,0
5394-SVGJV,2022-11-18,98.8,login,1
6979-TNDEU,2025-04-06,19.2,mobile_deposit,0
9777-WJJPR,2023-05-17,88.65,support_contact,0
9283-LZQOH,2024-11-07,74.4,transfer,1
7079-QRCBC,2023-12-13,98.75,balance_check,1
9495-SKLKD,2022-03-23,95.95,transaction,0
6048-UWKAL,2020-04-02,105.4,bill_pay,0
5067-DGXLL,2025-10-03,20.25,transaction,0
5469-CTCWN,2020-11-28,106.0,mobile_deposit,1
9851-QXEEQ,2022-07-21,104.7,login,1
6281-FKEWS,2022-04-22,49.05,support_contact,0
8898-KASCD,2022-09-19,35.55,login,0
9242-TKFSV,2020-01-03,65.1,bill_pay,0
9290-SHCMB,2024-11-07,96.85,login,0
0743-HNPFG,2021-09-24,69.75,login,0
2277-BKJKN,2020-02-02,99.2,bill_pay,0
9809-IMGCQ,2024-02-11,96.7,balance_check,1
5208-HFSBT,2025-10-03,55.05,balance_check,1
5035-PGZXH,2021-04-27,106.8,bill_pay,0
8695-WDYEA,2025-11-02,51.25,support_contact,0
6543-JXSOO,2024-01-12,57.75,mobile_deposit,0
8016-ZMGMO,2020-07-01,70.85,login,0
8605-ITULD,2025-11-02,19.55,support_contact,0
3254-YRILK,2024-05-11,88.2,login,1
6416-YJTTB,2025-01-06,79.5,mobile_deposit,0
2667-WYLWJ,2025-04-06,19.75,balance_check,1
4472-VESGY,2021-08-25,98.15,support_contact,0
3195-TQDZX,2025-09-03,20.25,transfer,0
3128-YOVTD,2021-09-24,79.15,transfer,0
0529-ONKER,2024-09-08,75.65,transfer,1
1728-CXQBE,2020-08-30,94.25,balance_check,0
7041-TXQJH,2022-11-18,40.2,balance_check,0
5014-GSOUQ,2024-11-07,19.95,mobile_deposit,0
5724-BIDBU,2021-11-23,55.35,login,0
0481-SUMCB,2022-03-23,102.15,mobile_deposit,0
1769-GRUIK,2024-06-10,71.1,mobile_deposit,0
5240-IJOQT,2025-11-02,74.7,balance_check,1
8819-WFGGJ,2020-05-02,54.1,transfer,0
7427-AUFPY,2021-06-26,19.65,transaction,0
2811-POVEX,2024-01-12,88.45,login,0
1092-GANHU,2024-07-10,76.65,balance_check,1
7898-PDWQE,2020-02-02,80.4,transfer,0
9972-EWRJS,2020-06-01,19.25,support_contact,0
9314-IJWSQ,2024-10-08,84.8,transaction,0
0661-XEYAN,2025-11-02,25.8,transaction,1
5799-JRCZO,2020-09-29,19.5,balance_check,0
1921-KYSAY,2022-07-21,68.6,bill_pay,0
6198-RTPMF,2024-07-10,92.6,login,0
2924-KHUVI,2021-04-27,100.55,transaction,0
1925-GMVBW,2025-07-05,20.55,balance_check,0
7881-EVUAD,2025-10-03,42.6,balance_check,1
6184-DYUOB,2025-09-03,19.6,transfer,0
9207-ZPANB,2022-11-18,67.45,support_contact,0
5766-XQXMQ,2023-07-16,68.85,bill_pay,1
9327-QSDED,2025-04-06,43.55,login,0
1656-DRSMG,2020-09-29,109.85,mobile_deposit,0
3012-VFFMN,2025-05-06,20.65,support_contact,0
2984-AFWNC,2025-09-03,95.4,support_contact,0
0640-YJTPY,2020-01-03,21.0,transfer,0
8096-LOIST,2024-05-11,56.2,transaction,0
9764-REAFF,2021-01-27,18.4,transaction,0
3703-VAVCL,2025-10-03,90.0,transfer,1
7107-UBYKY,2023-01-17,25.75,balance_check,0
4881-GQJTW,2024-10-08,19.6,transaction,0
8519-QJGJD,2024-10-08,75.35,bill_pay,1
7876-DNYAP,2020-04-02,19.8,login,0
7905-NJMXS,2025-05-06,64.2,support_contact,0
2882-WDTBA,2020-04-02,75.75,support_contact,0
2091-GPPIQ,2020-01-03,78.95,bill_pay,0
6326-MTTXK,2025-04-06,100.85,transaction,1
5071-FBJFS,2025-08-04,50.3,support_contact,0
2796-UUZZO,2020-09-29,80.3,mobile_deposit,0
2429-AYKKO,2020-01-03,19.85,login,0
9798-OPFEM,2022-02-21,21.1,login,0
0330-IVZHA,2025-07-05,69.95,support_contact,1
3794-NFNCH,2023-06-16,50.0,transfer,0
5193-QLVZB,2020-09-29,104.75,support_contact,0
7114-AEOZE,2020-12-28,19.85,transfer,0
2886-KEFUM,2020-09-29,107.5,support_contact,1
5522-NYKPB,2023-11-13,85.9,mobile_deposit,0
4237-RLAQD,2025-11-02,45.85,balance_check,1
9957-YODKZ,2025-06-05,80.8,login,0
6518-KZXCB,2024-02-11,25.25,support_contact,0
2245-ADZFJ,2023-05-17,80.55,mobile_deposit,0
7776-QGYJC,2022-09-19,81.5,transfer,0
9313-QOLTZ,2023-10-14,20.9,transfer,0
9651-GTSAQ,2021-07-26,106.1,login,1
3186-BAXNB,2025-11-02,91.7,bill_pay,1
4672-FOTSD,2024-12-07,67.25,support_contact,0
0637-YLETY,2024-08-09,95.6,transaction,1
9818-XQCUV,2025-10-03,20.35,transfer,0
7338-ERIVA,2022-09-19,45.05,balance_check,0
1157-BQCUW,2025-11-02,74.95,balance_check,1
8259-NFJTV,2025-05-06,34.65,transfer,0
3223-DWFIO,2025-08-04,69.35,bill_pay,0
2660-EMUBI,2025-02-05,95.35,bill_pay,1
6968-GMKPR,2021-05-27,81.55,mobile_deposit,0
4751-ERMAN,2020-01-03,75.4,balance_check,0
1436-ZMJAN,2025-02-05,67.8,mobile_deposit,0
3292-PBZEJ,2025-01-06,111.4,balance_check,0
0799-DDIHE,2024-09-08,46.3,support_contact,0
3070-FNFZQ,2024-01-12,20.4,support_contact,0
2812-SFXMJ,2025-11-02,20.05,transaction,0
7675-OZCZG,2025-09-03,45.0,support_contact,1
5014-WUQMG,2022-01-22,96.1,transaction,0
5312-TSZVC,2024-09-08,19.65,support_contact,0
2003-CKLOR,2020-07-01,99.5,login,1
0993-OSGPT,2020-05-02,60.65,support_contact,0
9254-RBFON,2024-07-10,98.6,mobile_deposit,1
1205-WNWPJ,2025-05-06,59.5,transfer,1
9391-EOYLI,2024-12-07,80.45,mobile_deposit,1
7108-DGVUU,2024-03-12,71.7,transfer,0
2782-JEEBU,2024-03-12,36.0,bill_pay,0
5127-BZENZ,2021-04-27,65.2,mobile_deposit,0
2720-FVBQP,2025-06-05,48.95,bill_pay,0
9906-NHHVC,2020-07-31,53.5,transaction,0
4522-XRWWI,2022-06-21,80.45,transaction,0
3766-EJLFL,2020-05-02,109.05,login,0
5939-SXWHM,2021-12-23,26.3,support_contact,0
8152-UOBNY,2021-10-24,106.8,mobile_deposit,0
7351-KYHQH,2025-05-06,64.95,bill_pay,0
7643-RCHXS,2020-09-29,19.35,transfer,0
8246-SHFGA,2024-07-10,21.1,transaction,0
8387-MOJJT,2022-06-21,77.95,support_contact,1
0620-XEFWH,2025-08-04,18.85,transaction,0
6485-QXWWE,2020-10-29,26.0,transfer,0
2761-OCIAX,2025-10-03,74.7,support_contact,1
7321-VGNKU,2025-10-03,70.35,support_contact,0
5327-CNLUQ,2021-12-23,96.9,bill_pay,0
7552-KEYGT,2023-09-14,19.55,bill_pay,0
5816-JMLGY,2020-03-03,80.4,mobile_deposit,0
3068-OMWZA,2025-11-02,88.8,mobile_deposit,1
2927-QRRQV,2022-02-21,94.65,balance_check,0
6032-KRXXO,2023-06-16,90.25,balance_check,1
7459-RRWQZ,2024-09-08,64.65,login,1
6265-SXWBU,2020-04-02,95.75,transaction,0
7941-RCJOW,2020-07-31,19.55,mobile_deposit,0
6374-NTQLP,2020-01-03,104.1,bill_pay,0
4154-AQUGT,2024-11-07,89.05,transfer,1
2387-KDZQY,2024-07-10,20.1,bill_pay,0
3584-WKTTW,2021-09-24,111.55,transaction,0
3399-BMLVW,2021-09-24,60.5,balance_check,0
1971-DTCZB,2020-01-03,90.95,bill_pay,0
3092-IGHWF,2020-06-01,87.4,login,1
3374-PZLXD,2023-02-16,19.7,transaction,0
3813-DHBBB,2020-06-01,50.95,balance_check,0
2812-REYAT,2021-11-23,20.05,transfer,0
6518-PPLMZ,2021-07-26,19.4,balance_check,0
4939-KYYPY,2023-09-14,59.45,support_contact,0
8017-LXHFA,2024-01-12,94.75,login,1
5930-GBIWP,2020-04-02,81.5,transaction,0
6022-KOUQO,2025-10-03,29.05,transfer,0
6352-TWCAU,2023-01-17,86.45,login,1
2361-UPSND,2022-02-21,70.6,balance_check,0
6035-RIIOM,2021-06-26,97.2,login,0
2929-QNSRW,2021-04-27,98.25,transaction,1
1262-OPMFY,2025-03-07,75.75,mobile_deposit,1
9504-DSHWM,2024-04-11,59.2,login,0
5035-BVCXS,2025-01-06,75.9,support_contact,0
6267-DCFFZ,2023-06-16,90.05,login,0
3533-UVMOM,2020-05-02,70.95,balance_check,0
2439-LYPMQ,2022-10-19,102.6,balance_check,0
4248-QPAVC,2024-07-10,85.35,transfer,1
1899-VXWXM,2021-12-23,106.1,balance_check,1
1478-VPOAD,2025-11-02,43.8,bill_pay,0
9995-HOTOH,2020-09-29,59.0,transaction,0
2988-PLAHS,2025-09-03,69.95,transaction,0
1371-OJCEK,2021-12-23,24.35,mobile_deposit,0
4999-IEZLT,2020-07-01,29.45,mobile_deposit,0
8883-ANODQ,2020-05-02,84.4,transaction,0
4690-LLKUA,2024-07-10,45.05,support_contact,1
2351-RRBUE,2025-05-06,20.65,mobile_deposit,0
5980-BDHPY,2020-01-03,87.1,transfer,0
1498-DQNRX,2023-07-16,19.85,balance_check,0
9469-WEJBT,2022-11-18,90.35,transaction,0
3331-HQDTW,2023-02-16,109.8,mobile_deposit,1
9490-DFPMD,2022-06-21,84.65,transaction,1
2581-VKIRT,2021-01-27,65.5,bill_pay,0
5442-XSDCW,2025-01-06,79.5,login,1
7426-WEIJX,2020-12-28,80.95,balance_check,0
2851-MMUTZ,2023-09-14,56.15,transaction,0
3049-NDXFL,2025-11-02,85.8,login,1
8580-AECUZ,2025-11-02,79.1,mobile_deposit,1
3307-TLCUD,2024-07-10,34.4,login,0
6625-FLENO,2021-02-26,20.75,balance_check,0
2967-MXRAV,2025-11-02,18.8,transaction,0
7963-GQRMY,2025-09-03,44.3,bill_pay,1
8189-HBVRW,2021-07-26,90.8,support_contact,0
4163-KIUHY,2023-01-17,25.6,mobile_deposit,0
1228-FZFRV,2021-10-24,105.95,transaction,1
3500-NSDOA,2020-05-02,70.8,balance_check,0
1171-TYKUR,2022-01-22,25.4,mobile_deposit,0
3761-FLYZI,2020-07-31,108.8,transfer,0
2058-DCJBE,2025-07-05,69.75,login,1
5364-XYIRR,2021-09-24,94.65,support_contact,1
4829-AUOAX,2022-02-21,96.05,balance_check,1
1219-NNDDO,2025-03-07,76.85,transfer,0
8388-DMKAE,2025-04-06,20.25,transaction,0
4403-BWPAY,2024-10-08,24.8,bill_pay,0
9659-QEQSY,2022-03-23,115.65,mobile_deposit,0
5405-ZMYXQ,2025-04-06,74.6,login,0
5047-LHVLY,2025-11-02,50.15,mobile_deposit,1
1442-OKRJE,2020-07-01,103.15,support_contact,0
4737-AQCPU,2020-01-03,72.1,transaction,0
9158-VCTQB,2022-07-21,113.6,mobile_deposit,1
2808-CHTDM,2024-01-12,25.1,login,0
6311-UEUME,2023-07-16,78.9,transaction,1
0793-TWELN,2025-08-04,80.15,mobile_deposit,0
3283-WCWXT,2025-06-05,25.4,bill_pay,0
1060-ENTOF,2020-06-01,105.4,balance_check,0
0999-QXNSA,2025-05-06,45.75,transaction,0
5451-MHQOF,2021-04-27,24.45,balance_check,0
4836-WNFNO,2020-01-03,25.0,transaction,0
9225-BZLNZ,2020-01-03,85.25,bill_pay,0
0354-VXMJC,2024-01-12,19.6,balance_check,0
4422-QVIJA,2023-01-17,50.15,transfer,0
9365-SRSZE,2023-09-14,70.55,login,0
6839-ITVZJ,2023-10-14,60.05,transfer,1
8332-OSJDW,2024-12-07,26.4,mobile_deposit,0
4735-BJKOU,2022-08-20,20.15,bill_pay,0
0274-JKUJR,2025-05-06,58.85,transfer,0
5740-YHGTW,2020-03-03,97.55,transaction,0
8917-SZTTJ,2020-12-28,19.65,mobile_deposit,0
1696-MZVAU,2022-09-19,25.25,mobile_deposit,0
7359-WWYJV,2020-01-03,114.45,transfer,0
0375-HVGXO,2025-11-02,34.7,transfer,1
4906-ZHGPK,2021-06-26,70.7,bill_pay,0
8593-WHYHV,2025-09-03,85.3,login,1
3795-GWTRD,2020-09-29,75.55,transfer,0
1298-PHBTI,2020-02-02,84.8,support_contact,0
6223-DHJGV,2022-06-21,20.65,transfer,0
6961-MJKBO,2022-01-22,20.45,balance_check,0
6097-EQISJ,2020-07-01,102.45,transaction,1
4423-YLHDV,2024-03-12,104.4,support_contact,1
8158-WPEZG,2025-01-06,35.65,support_contact,0
0107-YHINA,2025-11-02,99.75,balance_check,1
4918-FYJNT,2021-05-27,90.45,balance_check,0
0727-BNRLG,2020-04-02,97.65,mobile_deposit,0
4854-CIDCF,2025-09-03,73.85,login,0
8640-SDGKB,2025-08-04,74.4,transaction,1
3280-MRDOF,2023-06-16,69.1,bill_pay,0
6435-SRWBJ,2025-07-05,82.75,support_contact,0
9964-WBQDJ,2020-02-02,24.4,bill_pay,0
6303-KFWSL,2023-07-16,55.25,transfer,0
1702-CCFNJ,2021-08-25,61.35,transfer,0
8932-CZHRQ,2020-05-02,76.75,bill_pay,0
0386-CWRGM,2022-02-21,19.4,transfer,0
5515-RUGKN,2025-04-06,54.75,login,0
0404-AHASP,2020-01-03,19.7,balance_check,0
7279-NMVJC,2024-07-10,19.9,transfer,0
2081-VEYEH,2025-09-03,107.95,mobile_deposit,0
6407-UTSLV,2025-10-03,83.8,transfer,0
4116-TZAQJ,2025-03-07,74.25,transaction,1
9060-HJJRW,2021-09-24,56.4,login,0
2587-YNLES,2025-06-05,20.1,transaction,0
7398-SKNQZ,2025-09-03,94.9,transaction,0
5935-FCCNB,2024-07-10,94.2,mobile_deposit,0
1958-RNRKS,2023-06-16,49.9,login,0
5136-RGMZO,2023-05-17,71.05,login,0
8345-MVDYC,2022-03-23,81.65,login,0
8226-BXGES,2020-08-30,89.45,login,0
3877-JRJIP,2025-11-02,59.85,login,1
8375-DKEBR,2025-11-02,69.6,mobile_deposit,1
9705-IOVQQ,2020-11-28,99.0,transfer,0
1015-OWJKI,2025-11-02,19.05,transaction,0
7511-YMXVQ,2025-03-07,45.4,login,1
2040-XBAVJ,2020-01-03,114.45,support_contact,0
7551-JOHTI,2025-11-02,19.5,transfer,1
8887-IPQNC,2025-05-06,44.25,transfer,0
8646-JCOMS,2020-07-01,90.55,transaction,0
9804-ICWBG,2025-11-02,69.9,mobile_deposit,1
1222-KJNZD,2022-08-20,20.4,bill_pay,0
0106-GHRQR,2024-08-09,71.4,bill_pay,0
5318-IXUZF,2025-10-03,87.15,transfer,1
3768-VHXQO,2020-06-01,24.85,balance_check,0
8952-WCVCD,2022-07-21,104.45,balance_check,0
2418-TPEUN,2021-04-27,19.8,transaction,0
3963-RYFNS,2020-01-03,116.45,bill_pay,0
3198-VELRD,2025-09-03,84.75,transfer,1
8540-ZQGEA,2021-06-26,20.05,mobile_deposit,0
1320-REHCS,2021-08-25,110.75,bill_pay,0
4137-JOPHL,2021-10-24,89.7,transfer,0
9436-ZBZCT,2024-10-08,89.95,transfer,1
7801-CEDNV,2023-09-14,48.7,login,0
2057-BOYKM,2020-01-03,96.6,mobile_deposit,0
3658-QQJYD,2020-10-29,74.3,login,0
1803-BGNBD,2024-12-07,54.3,transaction,0
0134-XWXCE,2022-04-22,74.85,login,0
6950-TWMYB,2021-06-26,79.95,support_contact,0
5848-FHRFC,2020-05-02,20.05,login,0
2243-FNMMI,2024-04-11,19.4,support_contact,0
2511-MORQY,2021-10-24,54.9,bill_pay,0
5356-KZCKT,2021-02-26,24.45,balance_check,0
9470-XCCEM,2023-01-17,89.65,transfer,0
6519-CFDBX,2025-10-03,45.4,support_contact,0
3902-MIVLE,2020-09-29,75.7,mobile_deposit,0
0409-WTMPL,2021-02-26,110.65,login,0
8763-KIAFH,2023-09-14,20.55,support_contact,0
3669-WHAFY,2020-02-02,115.15,mobile_deposit,0
3055-VTCGS,2020-09-29,58.55,balance_check,0
3144-KMTWZ,2020-02-02,93.25,balance_check,0
7279-BUYWN,2022-07-21,113.2,login,1
7156-MHUGY,2024-11-07,90.5,transaction,1
7198-GLXTC,2025-10-03,79.0,login,1
2007-QVGAW,2020-05-02,19.35,bill_pay,0
5207-PLSTK,2025-11-02,48.75,support_contact,0
2307-FYNNL,2020-07-31,109.05,transfer,0
5605-XNWEN,2020-01-03,25.0,transaction,0
2155-AMQRX,2023-08-15,54.9,login,0
6181-AXXYF,2020-01-03,24.75,mobile_deposit,0
5091-HFAZW,2025-10-03,91.15,transaction,0
0516-VRYBW,2024-06-10,20.15,support_contact,1
2519-LBNQL,2020-12-28,104.35,transaction,0
8623-ULFNQ,2023-10-14,66.05,support_contact,0
8380-PEFPE,2025-11-02,71.65,login,1
5687-DKDTV,2025-08-04,20.35,support_contact,1
1568-LJSZU,2020-05-02,92.2,transaction,0
7530-HDYDS,2022-10-19,84.25,mobile_deposit,1
7789-HKSBS,2022-06-21,105.2,balance_check,0
7416-CKTEP,2021-03-28,19.6,transaction,0
2586-CWXVV,2021-06-26,30.4,support_contact,0
3096-IZETN,2024-12-07,78.1,balance_check,1
2348-KCJLT,2022-04-22,61.5,support_contact,0
8401-EMUWF,2022-06-21,69.4,mobile_deposit,0
4193-IBKSW,2020-01-03,24.75,support_contact,0
5377-NDTOU,2020-02-02,91.05,login,0
5922-ABDVO,2024-05-11,89.65,transfer,1
2474-LCNUE,2024-01-12,73.65,transaction,0
0839-QNXME,2023-06-16,19.4,transfer,0
3506-OVLKD,2023-01-17,26.2,support_contact,0
9172-ANCRX,2025-02-05,98.7,mobile_deposit,1
6650-VJONK,2025-11-02,43.85,transaction,0
2178-PMGCJ,2024-02-11,69.7,support_contact,0
7492-TAFJD,2025-05-06,38.55,balance_check,0
2773-MADBQ,2022-12-18,53.1,bill_pay,0
6016-LVTJQ,2023-02-16,20.65,support_contact,0
7860-KSUGX,2020-01-03,64.45,transfer,0
8966-KZXXA,2022-12-18,25.1,transaction,0
6910-HADCM,2025-11-02,76.35,transfer,1
4816-LXZYW,2024-01-12,79.15,transaction,1
9606-PBKBQ,2023-04-17,85.0,support_contact,1
5149-QYTTU,2020-02-02,95.15,login,0
2070-XYMFH,2024-01-12,79.35,balance_check,0
2085-BOJKI,2024-07-10,96.65,support_contact,0
0817-HSUSE,2025-11-02,75.5,transfer,0
